CustomerID,Recency,Frequency,Monetary,AverageOrderValue,CustomerValue
13784.0,9,11,2462.79,223.89,2462.79
13786.0,367,1,230.4,230.4,230.4
13787.0,75,2,309.04,154.52,309.04
13790.0,4,1,348.79999999999995,348.79999999999995,348.79999999999995
13791.0,127,2,1516.0,758.0,1516.0
13792.0,66,2,195.55,97.775,195.55
13798.0,1,57,37153.85,651.8219298245614,37153.85
13799.0,116,2,688.86,344.43,688.86
13800.0,309,1,558.32,558.32,558.32
13801.0,66,1,324.8,324.8,324.8
13802.0,138,3,4599.42,1533.14,4599.42
13803.0,255,1,277.07,277.07,277.07
13804.0,30,7,2635.79,376.5414285714286,2635.79
13805.0,52,2,924.5999999999999,462.29999999999995,924.5999999999999
13806.0,63,1,256.38,256.38,256.38
13807.0,367,1,112.6,112.6,112.6
13808.0,5,5,1747.66,349.53200000000004,1747.6600000000003
13809.0,305,1,155.05,155.05,155.05
13810.0,28,3,1499.01,499.67,1499.01
13811.0,183,3,814.5,271.5,814.5
13812.0,42,3,539.0,179.66666666666666,539.0
13813.0,39,4,1366.8600000000001,341.71500000000003,1366.8600000000001
13814.0,92,2,1579.12,789.56,1579.12
13815.0,22,4,4027.36,1006.84,4027.36
13816.0,23,2,571.6700000000001,285.83500000000004,571.6700000000001
13817.0,29,2,382.98,191.49,382.98
13819.0,301,3,1140.35,380.1166666666666,1140.35
13821.0,144,2,385.64,192.82,385.64
13822.0,5,2,632.0,316.0,632.0
13823.0,18,2,957.66,478.83,957.66
13824.0,32,5,1698.94,339.788,1698.94
13826.0,176,1,189.5,189.5,189.5
13827.0,57,3,412.05,137.35,412.04999999999995
13828.0,22,1,209.49,209.49,209.49
13831.0,16,6,2202.99,367.16499999999996,2202.99
13832.0,19,1,52.2,52.2,52.2
13833.0,159,1,384.8,384.8,384.8
13835.0,25,4,834.57,208.6425,834.57
13837.0,211,2,271.24,135.62,271.24
13838.0,5,4,691.73,172.9325,691.73
13841.0,252,1,85.0,85.0,85.0
13842.0,58,9,3385.62,376.18,3385.62
13844.0,11,1,361.62,361.62,361.62
13845.0,64,1,312.98,312.98,312.98
13846.0,24,3,865.0600000000001,288.35333333333335,865.0600000000001
13848.0,92,3,1255.0,418.3333333333333,1255.0
13849.0,51,2,1537.95,768.975,1537.95
13850.0,129,1,1595.48,1595.48,1595.48
13851.0,95,3,2651.46,883.82,2651.46
13853.0,57,1,1090.1399999999999,1090.1399999999999,1090.1399999999999
13854.0,8,25,8109.5199999999995,324.38079999999997,8109.5199999999995
13856.0,168,3,388.5,129.5,388.5
13858.0,57,1,216.17000000000002,216.17000000000002,216.17000000000002
13859.0,326,1,201.16,201.16,201.16
13860.0,1,5,1245.9,249.18,1245.9
13862.0,18,8,2209.36,276.17,2209.36
13863.0,247,1,305.78,305.78,305.78
13865.0,58,4,501.56,125.39,501.56
13866.0,74,1,145.67,145.67,145.67
13867.0,31,3,1015.29,338.43,1015.29
13868.0,7,2,3192.54,1596.27,3192.54
13869.0,123,4,3104.9500000000003,776.2375000000001,3104.9500000000003
13870.0,2,8,2770.94,346.3675,2770.94
13871.0,22,13,6403.25,492.5576923076923,6403.25
13873.0,119,3,389.6,129.86666666666667,389.6
13874.0,358,1,540.45,540.45,540.45
13875.0,53,5,1786.79,357.358,1786.79
13876.0,63,1,122.7,122.7,122.7
13877.0,86,1,117.24,117.24,117.24
13878.0,54,1,1281.53,1281.53,1281.53
13880.0,21,13,3219.77,247.67461538461538,3219.77
13881.0,3,20,17159.52,857.976,17159.52
13882.0,2,5,1191.13,238.22600000000003,1191.13
13883.0,10,5,2674.48,534.896,2674.4799999999996
13884.0,7,5,787.6,157.52,787.6
13885.0,189,2,506.8,253.4,506.8
13886.0,71,1,243.56,243.56,243.56
13887.0,204,1,349.55,349.55,349.55
13888.0,119,2,605.63,302.815,605.63
13889.0,92,1,416.90000000000003,416.90000000000003,416.90000000000003
13890.0,1,10,1883.81,188.381,1883.81
13892.0,26,4,632.97,158.2425,632.97
13893.0,297,1,821.1,821.1,821.1
13894.0,23,3,564.62,188.20666666666668,564.62
13895.0,28,4,2593.07,648.2675,2593.07
13897.0,50,1,311.16,311.16,311.16
13898.0,325,1,155.93,155.93,155.93
13899.0,16,2,388.52,194.26,388.52
13900.0,183,3,740.95,246.98333333333335,740.95
13901.0,72,5,2867.2000000000003,573.44,2867.2000000000003
13904.0,37,2,332.64,166.32,332.64
13908.0,79,4,2369.55,592.3875,2369.55
13911.0,57,9,2580.91,286.7677777777778,2580.91
13914.0,11,2,626.45,313.225,626.45
13917.0,49,2,272.04,136.02,272.04
13918.0,49,2,1212.8400000000001,606.4200000000001,1212.8400000000001
13919.0,59,2,384.81,192.405,384.81
13922.0,351,1,172.25,172.25,172.25
13923.0,53,1,351.13,351.13,351.13
13924.0,1,6,1838.8500000000001,306.475,1838.8500000000001
13925.0,92,4,678.25,169.5625,678.25
13926.0,23,1,223.85000000000002,223.85000000000002,223.85000000000002
13927.0,74,1,348.99,348.99,348.99
13928.0,10,4,464.57,116.1425,464.57
13929.0,169,2,842.65,421.325,842.65
13930.0,57,2,337.34,168.67,337.34
13931.0,95,2,1237.53,618.765,1237.53
13932.0,294,1,307.4,307.4,307.4
13933.0,109,2,608.79,304.395,608.79
13934.0,263,1,922.1,922.1,922.1
13936.0,179,1,376.58,376.58,376.58
13937.0,169,1,158.85,158.85,158.85
13938.0,35,1,71.66,71.66,71.66
13939.0,23,3,568.55,189.51666666666665,568.55
13940.0,17,4,839.14,209.785,839.14
13941.0,21,5,5112.96,1022.592,5112.96
13946.0,79,3,561.57,187.19000000000003,561.57
13947.0,65,1,90.60000000000001,90.60000000000001,90.60000000000001
13948.0,360,1,102.0,102.0,102.0
13949.0,2,6,2427.32,404.55333333333334,2427.32
13950.0,11,4,745.0600000000001,186.26500000000001,745.0600000000001
13951.0,176,3,674.45,224.8166666666667,674.45
13952.0,217,2,3251.071,1625.5355,3251.071
13953.0,7,7,3515.68,502.23999999999995,3515.68
13954.0,1,2,439.92,219.96,439.92
13955.0,154,2,322.96,161.48,322.96
13956.0,5,5,1026.42,205.28400000000002,1026.42
13959.0,79,3,598.2,199.4,598.2
13960.0,21,2,230.22,115.11,230.22
13962.0,21,2,169.54999999999998,84.77499999999999,169.54999999999998
13963.0,308,4,664.54,166.135,664.54
13967.0,145,1,80.7,80.7,80.7
13969.0,7,18,9053.94,502.99666666666667,9053.94
13971.0,18,8,2758.26,344.7825,2758.26
13972.0,70,2,190.25,95.125,190.25
13973.0,287,1,264.7,264.7,264.7
13974.0,49,1,413.59000000000003,413.59000000000003,413.59000000000003
13975.0,31,6,2526.28,421.0466666666667,2526.28
13976.0,206,1,357.98,357.98,357.98
13978.0,14,2,196.79,98.395,196.79
13979.0,73,1,869.87,869.87,869.87
13980.0,60,1,200.14,200.14,200.14
13982.0,39,4,1871.81,467.9525,1871.81
13983.0,29,12,2603.43,216.9525,2603.43
13984.0,26,5,920.51,184.102,920.51
13985.0,4,15,7060.13,470.67533333333336,7060.13
13986.0,17,1,320.46,320.46,320.46
13988.0,19,6,4147.96,691.3266666666667,4147.96
13989.0,65,2,1266.08,633.04,1266.08
13990.0,213,1,311.3,311.3,311.3
13991.0,12,6,855.97,142.66166666666666,855.97
13992.0,30,1,76.8,76.8,76.8
13993.0,42,9,3466.36,385.1511111111111,3466.36
13994.0,3,6,2313.14,385.5233333333333,2313.14
13995.0,15,5,1393.69,278.738,1393.69
13999.0,10,12,3901.81,325.1508333333333,3901.8099999999995
14000.0,211,1,635.66,635.66,635.66
14001.0,45,3,2043.0800000000002,681.0266666666668,2043.0800000000004
14002.0,134,2,529.73,264.865,529.73
14004.0,43,7,4582.64,654.6628571428572,4582.64
14005.0,9,5,2874.72,574.944,2874.72
14006.0,115,3,962.19,320.73,962.19
14009.0,198,2,695.61,347.805,695.61
14012.0,277,1,328.8,328.8,328.8
14013.0,110,3,473.02,157.67333333333332,473.02
14014.0,77,1,505.18,505.18,505.18
14015.0,52,1,917.34,917.34,917.34
14016.0,161,4,4341.21,1085.3025,4341.21
14019.0,46,3,1421.6100000000001,473.87000000000006,1421.6100000000001
14020.0,16,2,642.8,321.4,642.8
14021.0,155,3,631.9,210.63333333333333,631.9
14022.0,225,1,440.0,440.0,440.0
14023.0,7,2,584.07,292.035,584.07
14024.0,121,2,327.7,163.85,327.7
14027.0,60,1,104.82,104.82,104.82
14029.0,63,2,467.66,233.83,467.66
14030.0,18,8,2360.09,295.01125,2360.09
14031.0,7,19,17286.86,909.8347368421053,17286.86
14032.0,2,11,2975.59,270.5081818181818,2975.59
14034.0,22,3,651.8199999999999,217.2733333333333,651.8199999999999
14035.0,28,5,1428.02,285.604,1428.02
14036.0,284,1,626.65,626.65,626.65
14037.0,176,2,147.20000000000002,73.60000000000001,147.20000000000002
14038.0,78,3,1560.38,520.1266666666667,1560.38
14039.0,33,1,152.2,152.2,152.2
14040.0,40,12,3614.92,301.24333333333334,3614.92
14041.0,266,1,141.41,141.41,141.41
14044.0,26,4,652.82,163.205,652.82
14045.0,109,4,1659.75,414.9375,1659.75
14046.0,284,1,154.99,154.99,154.99
14047.0,8,5,1308.6100000000001,261.72200000000004,1308.6100000000001
14048.0,305,1,409.93,409.93,409.93
14049.0,16,4,5681.72,1420.43,5681.72
14050.0,31,2,746.36,373.18,746.36
14051.0,0,23,15610.390000000001,678.7126086956522,15610.390000000001
14052.0,19,1,225.35999999999999,225.35999999999999,225.35999999999999
14053.0,124,2,260.25,130.125,260.25
14054.0,65,1,92.46000000000001,92.46000000000001,92.46000000000001
14055.0,106,1,725.6400000000001,725.6400000000001,725.6400000000001
14056.0,1,23,8214.65,357.1586956521739,8214.65
14057.0,23,17,6217.96,365.76235294117646,6217.96
14059.0,266,1,183.6,183.6,183.6
14060.0,4,19,6140.42,323.18,6140.42
14062.0,9,12,10464.85,872.0708333333333,10464.85
14064.0,29,5,1353.74,270.748,1353.74
14066.0,266,1,152.55,152.55,152.55
14067.0,63,2,374.7,187.35,374.7
14068.0,320,1,265.85,265.85,265.85
14071.0,3,8,1438.82,179.8525,1438.82
14073.0,32,1,151.04,151.04,151.04
14075.0,4,3,942.26,314.08666666666664,942.26
14076.0,129,1,122.47,122.47,122.47
14077.0,40,5,499.42,99.884,499.42
14078.0,101,6,1049.37,174.89499999999998,1049.37
14079.0,124,1,375.1,375.1,375.1
14080.0,32,1,45.599999999999994,45.599999999999994,45.599999999999994
14081.0,302,2,934.52,467.26,934.52
14082.0,364,1,182.25,182.25,182.25
14083.0,4,9,1018.43,113.15888888888888,1018.43
14085.0,2,18,4448.54,247.14111111111112,4448.54
14087.0,2,1,194.42,194.42,194.42
14088.0,10,13,50491.81,3883.9853846153846,50491.81
14089.0,56,1,161.0,161.0,161.0
14090.0,324,1,76.32000000000001,76.32000000000001,76.32000000000001
14092.0,7,14,4076.9100000000003,291.20785714285716,4076.9100000000003
14093.0,12,1,442.85,442.85,442.85
14096.0,4,17,65164.79,3833.2229411764706,65164.79
14098.0,36,1,147.35,147.35,147.35
14099.0,16,11,3104.17,282.1972727272727,3104.17
14100.0,137,1,194.9,194.9,194.9
14101.0,73,6,5976.79,996.1316666666667,5976.79
14102.0,5,5,1360.28,272.056,1360.28
14104.0,154,2,216.21,108.105,216.21
14105.0,239,1,1266.23,1266.23,1266.23
14107.0,51,7,2703.23,386.17571428571426,2703.23
14108.0,30,2,597.91,298.955,597.91
14109.0,72,1,144.2,144.2,144.2
14110.0,3,12,5683.15,473.5958333333333,5683.15
14111.0,14,4,692.85,173.2125,692.85
14112.0,22,7,2915.15,416.45,2915.15
14113.0,3,4,1840.42,460.105,1840.42
14114.0,273,2,386.53,193.265,386.53
14116.0,19,5,1382.74,276.548,1382.74
14117.0,143,1,90.0,90.0,90.0
14121.0,3,4,2780.15,695.0375,2780.15
14124.0,84,1,419.58,419.58,419.58
14125.0,10,3,2740.43,913.4766666666666,2740.43
14126.0,7,3,706.1300000000001,235.3766666666667,706.1300000000001
14127.0,122,3,709.71,236.57000000000002,709.71
14128.0,60,2,637.5,318.75,637.5
14129.0,1,5,1123.8600000000001,224.77200000000002,1123.8600000000001
14130.0,319,1,483.86,483.86,483.86
14132.0,2,11,3586.03,326.00272727272727,3586.0299999999997
14133.0,129,3,605.64,201.88,605.64
14135.0,1,15,4690.31,312.68733333333336,4690.31
14138.0,1,2,982.38,491.19,982.38
14139.0,46,1,415.82,415.82,415.82
14140.0,3,2,935.05,467.525,935.05
14141.0,2,4,915.13,228.7825,915.13
14142.0,373,1,311.81,311.81,311.81
14143.0,133,1,115.8,115.8,115.8
14145.0,46,4,3742.2,935.55,3742.2
14146.0,8,5,4191.0,838.2,4191.0
14147.0,78,2,483.4,241.7,483.4
14148.0,233,1,157.2,157.2,157.2
14149.0,220,1,446.62,446.62,446.62
14150.0,35,2,658.64,329.32,658.64
14152.0,75,2,621.29,310.645,621.29
14154.0,239,2,1345.62,672.81,1345.62
14155.0,266,1,118.75,118.75,118.75
14156.0,9,55,117379.63,2134.175090909091,117379.63
14157.0,19,2,432.88,216.44,432.88
14158.0,40,1,507.65999999999997,507.65999999999997,507.65999999999997
14159.0,19,11,4693.01,426.6372727272728,4693.01
14161.0,215,3,1110.52,370.17333333333335,1110.52
14162.0,173,2,289.36,144.68,289.36
14163.0,87,4,2445.91,611.4775,2445.91
14164.0,70,2,1631.77,815.885,1631.77
14165.0,275,1,122.53999999999999,122.53999999999999,122.53999999999999
14167.0,39,4,574.84,143.71,574.84
14171.0,98,1,363.79,363.79,363.79
14173.0,10,4,450.84,112.71,450.84
14174.0,33,1,134.46,134.46,134.46
14175.0,59,3,3222.3,1074.1000000000001,3222.3
14176.0,297,4,576.9000000000001,144.22500000000002,576.9000000000001
14177.0,86,4,559.41,139.8525,559.41
14178.0,8,7,1620.93,231.5614285714286,1620.93
14179.0,40,2,719.78,359.89,719.78
14180.0,10,25,4748.52,189.94080000000002,4748.52
14184.0,66,1,452.89,452.89,452.89
14185.0,331,1,197.65,197.65,197.65
14188.0,30,6,2054.36,342.3933333333334,2054.36
14189.0,2,15,4654.08,310.272,4654.08
14191.0,1,13,4684.76,360.36615384615385,4684.76
14193.0,67,2,853.39,426.695,853.39
14194.0,4,21,11349.52,540.4533333333334,11349.52
14195.0,201,2,1012.0,506.0,1012.0
14196.0,106,1,335.52,335.52,335.52
14198.0,18,4,701.4,175.35,701.4
14199.0,218,1,185.39999999999998,185.39999999999998,185.39999999999998
14201.0,60,7,747.44,106.77714285714286,747.44
14204.0,2,1,161.03,161.03,161.03
14205.0,16,2,466.7,233.35,466.7
14206.0,239,1,328.15999999999997,328.15999999999997,328.15999999999997
14208.0,94,1,151.74,151.74,151.74
14209.0,10,6,2073.43,345.57166666666666,2073.43
14210.0,105,6,1905.8400000000001,317.64000000000004,1905.8400000000001
14211.0,53,9,2241.1,249.0111111111111,2241.1
14212.0,89,1,1070.48,1070.48,1070.48
14214.0,30,5,1004.38,200.876,1004.38
14215.0,11,6,1789.72,298.2866666666667,1789.7200000000003
14216.0,3,4,1839.3,459.825,1839.3
14217.0,1,17,2004.98,117.94,2004.98
14218.0,42,1,169.48000000000002,169.48000000000002,169.48000000000002
14219.0,4,1,89.94,89.94,89.94
14220.0,247,2,632.4000000000001,316.20000000000005,632.4000000000001
14221.0,42,9,3432.8,381.4222222222222,3432.8
14222.0,177,1,683.17,683.17,683.17
14223.0,92,3,991.13,330.37666666666667,991.13
14224.0,110,4,1050.1200000000001,262.53000000000003,1050.1200000000001
14226.0,28,5,2232.19,446.438,2232.19
14227.0,26,10,3350.96,335.096,3350.96
14229.0,51,3,1547.2,515.7333333333333,1547.2
14231.0,183,3,925.71,308.57,925.71
14232.0,42,5,2048.07,409.61400000000003,2048.07
14233.0,49,4,1462.72,365.68,1462.72
14234.0,22,4,775.46,193.865,775.46
14235.0,75,5,3144.86,628.972,3144.8599999999997
14236.0,80,2,490.86,245.43,490.86
14237.0,373,1,161.0,161.0,161.0
14238.0,326,1,146.85,146.85,146.85
14239.0,43,11,2380.85,216.4409090909091,2380.85
14240.0,30,2,890.34,445.17,890.34
14241.0,183,1,213.70000000000002,213.70000000000002,213.70000000000002
14242.0,234,2,280.55,140.275,280.55
14243.0,8,10,2588.77,258.877,2588.77
14245.0,219,2,1693.45,846.725,1693.45
14246.0,110,3,1474.06,491.3533333333333,1474.06
14247.0,278,1,136.77,136.77,136.77
14248.0,318,1,302.58,302.58,302.58
14250.0,7,3,1904.05,634.6833333333333,1904.0499999999997
14251.0,1,5,2879.7000000000003,575.94,2879.7000000000003
14256.0,260,2,969.0600000000001,484.53000000000003,969.0600000000001
14257.0,64,5,3099.7200000000003,619.9440000000001,3099.7200000000003
14258.0,9,9,12669.98,1407.7755555555555,12669.98
14259.0,141,1,120.0,120.0,120.0
14261.0,50,2,1163.45,581.725,1163.45
14262.0,8,8,2618.23,327.27875,2618.23
14264.0,154,2,333.97,166.985,333.97
14265.0,109,2,530.18,265.09,530.18
14267.0,162,3,1516.24,505.41333333333336,1516.24
14270.0,331,1,492.65000000000003,492.65000000000003,492.65000000000003
14271.0,225,1,112.32000000000001,112.32000000000001,112.32000000000001
14272.0,73,2,437.96,218.98,437.96
14273.0,51,4,559.97,139.9925,559.97
14276.0,98,3,1119.74,373.24666666666667,1119.74
14277.0,15,3,4216.2,1405.3999999999999,4216.2
14280.0,196,1,134.04,134.04,134.04
14282.0,3,15,3729.34,248.62266666666667,3729.34
14284.0,30,2,595.25,297.625,595.25
14285.0,21,4,1910.01,477.5025,1910.01
14286.0,23,3,4628.75,1542.9166666666667,4628.75
14287.0,8,3,176.63,58.876666666666665,176.63
14288.0,213,1,426.6,426.6,426.6
14289.0,8,6,911.26,151.87666666666667,911.26
14290.0,11,5,2314.65,462.93,2314.65
14291.0,1,11,3883.25,353.02272727272725,3883.25
14292.0,7,9,4871.93,541.3255555555556,4871.93
14293.0,3,4,1046.56,261.64,1046.56
14295.0,40,1,166.20000000000002,166.20000000000002,166.20000000000002
14297.0,17,4,1305.33,326.3325,1305.33
14298.0,8,44,51527.3,1171.075,51527.3
14299.0,8,9,3965.62,440.6244444444444,3965.62
14300.0,18,1,43.2,43.2,43.2
14301.0,117,1,640.14,640.14,640.14
14304.0,222,1,383.45,383.45,383.45
14305.0,71,3,1858.96,619.6533333333333,1858.96
14306.0,51,2,2093.32,1046.66,2093.32
14307.0,88,6,2995.7200000000003,499.2866666666667,2995.7200000000003
14309.0,8,9,2352.53,261.39222222222224,2352.53
14311.0,242,1,310.26,310.26,310.26
14312.0,46,6,1611.5900000000001,268.59833333333336,1611.5900000000001
14314.0,106,1,120.0,120.0,120.0
14315.0,44,6,2481.13,413.5216666666667,2481.13
14317.0,64,1,508.58,508.58,508.58
14320.0,206,2,477.79,238.895,477.79
14321.0,10,5,1530.75,306.15,1530.75
14323.0,114,2,605.0600000000001,302.53000000000003,605.0600000000001
14326.0,242,1,183.85,183.85,183.85
14327.0,163,1,311.65000000000003,311.65000000000003,311.65000000000003
14329.0,17,7,5014.84,716.4057142857143,5014.84
14331.0,124,2,462.66,231.33,462.66
14332.0,22,3,866.3100000000001,288.77000000000004,866.3100000000002
14333.0,67,1,415.2,415.2,415.2
14334.0,16,8,2552.21,319.02625,2552.21
14335.0,16,2,468.26,234.13,468.26
14336.0,16,4,1614.91,403.7275,1614.91
14338.0,161,2,588.22,294.11,588.22
14339.0,242,1,309.52000000000004,309.52000000000004,309.52000000000004
14340.0,218,1,134.7,134.7,134.7
14341.0,45,8,2182.28,272.785,2182.28
14342.0,21,4,668.5600000000001,167.14000000000001,668.5600000000001
14344.0,127,8,889.9300000000001,111.24125000000001,889.9300000000001
14345.0,38,1,108.98,108.98,108.98
14346.0,120,2,1021.58,510.79,1021.58
14348.0,260,1,409.57,409.57,409.57
14349.0,10,1,133.5,133.5,133.5
14350.0,274,1,282.93,282.93,282.93
14351.0,164,1,51.0,51.0,51.0
14352.0,157,4,1078.96,269.74,1078.96
14353.0,215,1,90.6,90.6,90.6
14354.0,5,2,163.62,81.81,163.62
14355.0,365,1,174.4,174.4,174.4
14356.0,79,2,701.23,350.615,701.23
14357.0,43,1,225.77,225.77,225.77
14359.0,19,3,912.1800000000001,304.06,912.1800000000001
14360.0,31,4,2128.23,532.0575,2128.23
14362.0,22,1,161.2,161.2,161.2
14364.0,108,8,3717.35,464.66875,3717.35
14367.0,8,16,9261.52,578.845,9261.52
14368.0,319,1,155.0,155.0,155.0
14371.0,295,1,100.5,100.5,100.5
14373.0,358,1,76.55,76.55,76.55
14375.0,185,1,257.68,257.68,257.68
14377.0,191,2,617.05,308.525,617.05
14379.0,44,2,348.1,174.05,348.1
14381.0,52,1,202.68,202.68,202.68
14382.0,26,1,626.07,626.07,626.07
14383.0,38,3,1247.69,415.8966666666667,1247.69
14385.0,9,3,202.10999999999999,67.36999999999999,202.10999999999996
14386.0,296,1,142.4,142.4,142.4
14387.0,32,3,1770.56,590.1866666666666,1770.56
14388.0,10,8,3212.84,401.605,3212.84
14389.0,65,2,1043.46,521.73,1043.46
14390.0,10,9,4652.82,516.98,4652.82
14393.0,218,1,67.95,67.95,67.95
14395.0,2,9,3507.71,389.74555555555554,3507.71
14396.0,65,2,487.99,243.995,487.99
14397.0,2,19,2612.96,137.52421052631578,2612.96
14400.0,149,1,574.7,574.7,574.7
14401.0,4,13,4051.48,311.6523076923077,4051.4800000000005
14403.0,130,4,1475.81,368.9525,1475.81
14404.0,33,6,1474.32,245.72,1474.32
14406.0,119,1,156.75,156.75,156.75
14407.0,107,6,2157.73,359.62166666666667,2157.73
14408.0,10,7,2606.53,372.3614285714286,2606.53
14409.0,71,6,2059.4500000000003,343.24166666666673,2059.4500000000003
14410.0,92,9,1105.07,122.78555555555555,1105.07
14411.0,310,1,1063.0,1063.0,1063.0
14412.0,42,2,770.03,385.015,770.03
14413.0,362,1,122.7,122.7,122.7
14414.0,91,7,1496.98,213.8542857142857,1496.98
14415.0,1,13,5900.28,453.86769230769227,5900.28
14416.0,22,2,490.22,245.11,490.22
14418.0,3,3,1937.25,645.75,1937.25
14419.0,10,6,1058.06,176.34333333333333,1058.06
14420.0,99,1,387.52,387.52,387.52
14421.0,57,2,813.11,406.555,813.11
14422.0,0,6,4263.64,710.6066666666667,4263.64
14423.0,218,1,265.2,265.2,265.2
14424.0,17,1,322.08,322.08,322.08
14426.0,23,10,4481.67,448.16700000000003,4481.67
14427.0,50,2,363.34000000000003,181.67000000000002,363.34000000000003
14428.0,7,5,1244.83,248.96599999999998,1244.83
14431.0,302,1,470.36,470.36,470.36
14432.0,9,6,2255.51,375.91833333333335,2255.51
14434.0,21,6,1372.8,228.79999999999998,1372.8
14436.0,98,1,89.06,89.06,89.06
14437.0,365,1,63.0,63.0,63.0
14438.0,306,1,131.9,131.9,131.9
14439.0,319,1,2661.24,2661.24,2661.24
14440.0,8,5,2357.68,471.53599999999994,2357.68
14441.0,0,4,1712.89,428.2225,1712.89
14442.0,204,2,1589.82,794.91,1589.82
14443.0,53,4,1420.2,355.05,1420.2
14446.0,0,4,1039.58,259.895,1039.58
14447.0,18,5,1163.23,232.64600000000002,1163.23
14448.0,9,2,375.35,187.675,375.35
14449.0,18,4,907.1,226.775,907.1
14450.0,180,3,483.25,161.08333333333334,483.25
14451.0,60,2,662.59,331.295,662.59
14452.0,10,2,264.44,132.22,264.44
14453.0,190,1,119.93,119.93,119.93
14456.0,5,9,3062.4,340.26666666666665,3062.3999999999996
14457.0,310,1,113.64,113.64,113.64
14459.0,155,1,1837.92,1837.92,1837.92
14460.0,110,3,434.34,144.78,434.34000000000003
14461.0,148,3,2103.06,701.02,2103.06
14462.0,66,11,2004.02,182.18363636363637,2004.02
14463.0,98,3,529.62,176.54,529.62
14465.0,246,3,1058.6200000000001,352.8733333333334,1058.6200000000001
14466.0,29,7,2272.4,324.62857142857143,2272.4
14467.0,17,4,598.76,149.69,598.76
14470.0,11,2,461.19,230.595,461.19
14472.0,103,8,1936.84,242.105,1936.84
14473.0,74,2,234.34,117.17,234.34
14474.0,46,1,547.66,547.66,547.66
14475.0,71,3,925.85,308.6166666666667,925.85
14476.0,257,1,215.7,215.7,215.7
14477.0,19,4,1309.6,327.4,1309.6
14479.0,253,2,316.25,158.125,316.25
14480.0,11,1,279.05,279.05,279.05
14481.0,164,2,636.51,318.255,636.51
14482.0,18,6,2068.15,344.69166666666666,2068.15
14483.0,281,1,137.1,137.1,137.1
14484.0,50,1,321.92,321.92,321.92
14485.0,38,1,165.75,165.75,165.75
14487.0,26,6,1196.33,199.38833333333332,1196.33
14488.0,67,1,1064.28,1064.28,1064.28
14489.0,207,1,463.38,463.38,463.38
14491.0,175,2,340.93,170.465,340.93
14493.0,7,5,2383.2400000000002,476.648,2383.2400000000002
14494.0,25,1,139.56,139.56,139.56
14495.0,50,2,123.80000000000001,61.900000000000006,123.80000000000001
14496.0,311,2,538.8100000000001,269.40500000000003,538.8100000000001
14497.0,309,1,475.37,475.37,475.37
14498.0,42,5,1957.32,391.464,1957.32
14499.0,26,3,815.32,271.77333333333337,815.3200000000002
14500.0,88,3,356.85,118.95,356.85
14501.0,183,2,251.21,125.605,251.21
14502.0,19,11,2470.67,224.60636363636365,2470.67
14503.0,3,6,3543.26,590.5433333333334,3543.26
14504.0,47,4,673.26,168.315,673.26
14505.0,17,8,5905.64,738.205,5905.64
14506.0,17,5,2012.17,402.434,2012.17
14507.0,23,6,1383.18,230.53,1383.18
14508.0,22,2,276.42,138.21,276.42
14511.0,11,5,1314.81,262.962,1314.81
14512.0,187,2,275.28,137.64,275.28
14513.0,100,3,455.59000000000003,151.86333333333334,455.59000000000003
14514.0,61,3,1055.35,351.7833333333333,1055.35
14515.0,17,6,2102.09,350.34833333333336,2102.09
14517.0,33,2,330.45,165.225,330.45
14518.0,64,1,174.37,174.37,174.37
14520.0,1,2,270.6,135.3,270.6
14522.0,24,4,974.54,243.635,974.54
14523.0,108,1,241.09,241.09,241.09
14524.0,31,9,1867.68,207.52,1867.68
14525.0,19,9,4332.2,481.35555555555555,4332.2
14527.0,2,55,8508.82,154.7058181818182,8508.82
14528.0,37,1,364.21999999999997,364.21999999999997,364.21999999999997
14529.0,60,3,620.04,206.67999999999998,620.04
14530.0,25,6,2925.91,487.65166666666664,2925.91
14532.0,236,4,932.85,233.2125,932.85
14533.0,24,7,1949.72,278.5314285714286,1949.7200000000003
14534.0,2,18,4447.05,247.05833333333334,4447.05
14535.0,60,3,2864.19,954.73,2864.19
14536.0,259,1,171.8,171.8,171.8
14537.0,57,1,355.56,355.56,355.56
14538.0,64,2,388.25,194.125,388.25
14539.0,15,2,537.48,268.74,537.48
14540.0,9,3,996.26,332.08666666666664,996.26
14541.0,58,8,1461.65,182.70625,1461.65
14542.0,185,1,103.25,103.25,103.25
14543.0,28,16,3630.33,226.895625,3630.33
14544.0,24,2,2024.45,1012.225,2024.45
14546.0,5,5,2578.09,515.618,2578.09
14547.0,3,8,4007.54,500.9425,4007.54
14548.0,150,2,652.8,326.4,652.8
14549.0,311,1,289.24,289.24,289.24
14550.0,10,2,765.62,382.81,765.62
14551.0,18,2,186.23,93.115,186.23
14552.0,151,1,165.07,165.07,165.07
14553.0,19,5,859.27,171.85399999999998,859.27
14554.0,10,4,2381.04,595.26,2381.04
14555.0,57,2,324.14,162.07,324.14
14557.0,85,1,788.38,788.38,788.38
14560.0,7,22,2237.77,101.71681818181818,2237.77
14561.0,75,3,1080.76,360.25333333333333,1080.76
14562.0,3,18,5074.77,281.9316666666667,5074.77
14565.0,95,4,3099.12,774.78,3099.12
14566.0,110,1,1432.0,1432.0,1432.0
14567.0,56,2,1530.3600000000001,765.1800000000001,1530.3600000000001
14569.0,1,1,227.39,227.39,227.39
14570.0,280,2,218.06,109.03,218.06
